Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:0R5vO904RzxDJ30yZaspQD,af88f1d2fbf149588449f43debad7995,2025-06-12T21:21:12Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:2pB49wD5LpB8gYmqOIybTC,af88f1d2fbf149588449f43debad7995,2025-06-12T21:21:12Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:43fEn0q0W7T9N4Yr0lJnJv,af88f1d2fbf149588449f43debad7995,2025-06-12T21:21:12Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:68HocO7fx9z0MgDU0ZPHro,af88f1d2fbf149588449f43debad7995,2025-06-12T21:21:12Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:6lanRgr6wXibZr8KgzXxBl,af88f1d2fbf149588449f43debad7995,2025-06-12T21:21:12Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:709p9UGPAuyImWf1Z3vjRo,af88f1d2fbf149588449f43debad7995,2025-06-12T21:21:12Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7sxjOcfj6F1uaTL6rySXa5,af88f1d2fbf149588449f43debad7995,2025-06-12T21:21:12Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:0R5vO904RzxDJ30yZaspQD,5386dc3d7c61409e91f87bb5c0593d59,2025-06-13T00:28:47Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:0zMzyHAeMvwq5CRstru1Fp,5386dc3d7c61409e91f87bb5c0593d59,2025-06-13T00:28:47Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1HMQmOWrkieKYWlFsjUP3D,5386dc3d7c61409e91f87bb5c0593d59,2025-06-13T00:28:47Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:2pB49wD5LpB8gYmqOIybTC,5386dc3d7c61409e91f87bb5c0593d59,2025-06-13T00:28:47Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:5pMPNxZz50iup8cXchRHxm,5386dc3d7c61409e91f87bb5c0593d59,2025-06-13T00:28:47Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:5Wdyg2LLFZPPlYUntexViV,5386dc3d7c61409e91f87bb5c0593d59,2025-06-13T00:28:47Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7sxjOcfj6F1uaTL6rySXa5,5386dc3d7c61409e91f87bb5c0593d59,2025-06-13T00:28:47Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:059TSL58gSrYruObnxQnRk,8226f3aecb874d7b92e1a6b37a0ce629,2025-06-13T03:07:09Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:2pB49wD5LpB8gYmqOIybTC,8226f3aecb874d7b92e1a6b37a0ce629,2025-06-13T03:07:09Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:3xtiXNDbSKxy20I7D6vFUg,8226f3aecb874d7b92e1a6b37a0ce629,2025-06-13T03:07:09Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:3y7ByLZ05tluscOTRgEJ9Y,8226f3aecb874d7b92e1a6b37a0ce629,2025-06-13T03:07:09Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:5pMPNxZz50iup8cXchRHxm,8226f3aecb874d7b92e1a6b37a0ce629,2025-06-13T03:07:09Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:6n4iuOHAOIu5LtbXBKrD0f,8226f3aecb874d7b92e1a6b37a0ce629,2025-06-13T03:07:09Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7aohwSiTDju51QmC54AUba,8226f3aecb874d7b92e1a6b37a0ce629,2025-06-13T03:07:09Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:0R5vO904RzxDJ30yZaspQD,488b84c31b5c4e7bb1c5fcf77b011a5a,2025-06-13T04:31:18Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1WCjhRs2WBgyeGaybCX2Po,488b84c31b5c4e7bb1c5fcf77b011a5a,2025-06-13T04:31:18Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:203bhpOhWluOytYjvwQfl7,488b84c31b5c4e7bb1c5fcf77b011a5a,2025-06-13T04:31:18Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:6lanRgr6wXibZr8KgzXxBl,488b84c31b5c4e7bb1c5fcf77b011a5a,2025-06-13T04:31:18Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:709p9UGPAuyImWf1Z3vjRo,488b84c31b5c4e7bb1c5fcf77b011a5a,2025-06-13T04:31:18Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7BubCfFAY8usLpIubuUxXN,488b84c31b5c4e7bb1c5fcf77b011a5a,2025-06-13T04:31:18Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7JIuqL4ZqkpfGKQhYlrirs,488b84c31b5c4e7bb1c5fcf77b011a5a,2025-06-13T04:31:18Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:059TSL58gSrYruObnxQnRk,f244f319935b45f8a761ae0df0088213,2025-06-13T15:58:33Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:0zMzyHAeMvwq5CRstru1Fp,f244f319935b45f8a761ae0df0088213,2025-06-13T15:58:33Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:203bhpOhWluOytYjvwQfl7,f244f319935b45f8a761ae0df0088213,2025-06-13T15:58:33Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:2JtSnwYNKOphDrshYL8n4p,f244f319935b45f8a761ae0df0088213,2025-06-13T15:58:33Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:35KiiILklye1JRRctaLUb4,f244f319935b45f8a761ae0df0088213,2025-06-13T15:58:33Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:3DrkYwyu8QqZQ05r2gGqHi,f244f319935b45f8a761ae0df0088213,2025-06-13T15:58:33Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:709p9UGPAuyImWf1Z3vjRo,f244f319935b45f8a761ae0df0088213,2025-06-13T15:58:33Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:0OzpSEZ5rwwAu1JC2zRAvb,0067913c8633447f84a29db3863f4ae0,2025-06-13T22:56:50Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1djCoU5rvnq2zXFyD2iqq4,0067913c8633447f84a29db3863f4ae0,2025-06-13T22:56:50Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:2pB49wD5LpB8gYmqOIybTC,0067913c8633447f84a29db3863f4ae0,2025-06-13T22:56:50Z,1,bmth? 🤘 ,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:5Wdyg2LLFZPPlYUntexViV,0067913c8633447f84a29db3863f4ae0,2025-06-13T22:56:50Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:68HocO7fx9z0MgDU0ZPHro,0067913c8633447f84a29db3863f4ae0,2025-06-13T22:56:50Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:709p9UGPAuyImWf1Z3vjRo,0067913c8633447f84a29db3863f4ae0,2025-06-13T22:56:50Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7BubCfFAY8usLpIubuUxXN,0067913c8633447f84a29db3863f4ae0,2025-06-13T22:56:50Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1HMQmOWrkieKYWlFsjUP3D,4d224c85483b4c4381c7121c3973a84f,2025-06-14T02:46:14Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1WCjhRs2WBgyeGaybCX2Po,4d224c85483b4c4381c7121c3973a84f,2025-06-14T02:46:14Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:4rVs9KjC3YVA7v54kVSHUV,4d224c85483b4c4381c7121c3973a84f,2025-06-14T02:46:14Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:52abQEHHYwE5eGxLG0zcH5,4d224c85483b4c4381c7121c3973a84f,2025-06-14T02:46:14Z,2,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:66HNv8qd9jr7q5P9nNTOOZ,4d224c85483b4c4381c7121c3973a84f,2025-06-14T02:46:14Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7JIuqL4ZqkpfGKQhYlrirs,4d224c85483b4c4381c7121c3973a84f,2025-06-14T02:46:14Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1djCoU5rvnq2zXFyD2iqq4,64960925d3654633a3c3cc71a78cd073,2025-06-14T03:26:49Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1HMQmOWrkieKYWlFsjUP3D,64960925d3654633a3c3cc71a78cd073,2025-06-14T03:26:49Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:35KiiILklye1JRRctaLUb4,64960925d3654633a3c3cc71a78cd073,2025-06-14T03:26:49Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:3xtiXNDbSKxy20I7D6vFUg,64960925d3654633a3c3cc71a78cd073,2025-06-14T03:26:49Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:68HocO7fx9z0MgDU0ZPHro,64960925d3654633a3c3cc71a78cd073,2025-06-14T03:26:49Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:709p9UGPAuyImWf1Z3vjRo,64960925d3654633a3c3cc71a78cd073,2025-06-14T03:26:49Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:7sxjOcfj6F1uaTL6rySXa5,64960925d3654633a3c3cc71a78cd073,2025-06-14T03:26:49Z,1,,9b944adec9844f76b3a8c48ed0c9a812
spotify:track:1djCoU5rvnq2zXFyD2iqq4,d994f48c4cee4e7190129a4e23c37ba4,2025-06-14T23:50:53Z,1,,9b944adec9844f76b3a8c48ed0c9a812
